,id,price,ms,rooms,floor,lat,lon,air_conditioning,wardrobes,lift,exterior,garden,swimming_pool,terrace,storeroom,garage,district,subdistrict,share_loc,needs_renovating,good_condition,new_dev,pricems
165,33264396.0,1500000.0,205,3.0,4,40.4238782,-3.685832,0,1,1,1,0,0,0,0,0, Salamanca , Recoletos ,0,0,1,0,7317.07317073
166,35763775.0,119000.0,66,2.0,1,40.4649373,-3.6932192,0,0,0,1,0,0,1,0,0, Tetu\xe1n , Ventilla-Almenara ,0,1,0,0,1803.03030303
167,35786002.0,1750000.0,360,4.0,3,40.4586293,-3.6871656,1,0,1,1,1,1,1,0,1, Chamart\xedn , Nueva Espa\xf1a ,0,1,0,0,4861.11111111
168,1769640.0,480000.0,140,5.0,4,40.444985,-3.7009592,1,0,1,1,1,0,0,1,0, Chamber\xed , Nuevos Ministerios-R\xedos Rosas ,1,1,0,0,3428.57142857
169,1671059.0,432000.0,130,3.0,1,40.4181383,-3.6639701,0,1,1,1,1,0,0,1,1, Retiro , Estrella ,1,0,1,0,3323.07692308
170,34910412.0,110000.0,52,3.0,1,40.4677086,-3.7019935,0,0,0,1,0,0,0,0,0, Tetu\xe1n , Valdeacederas ,0,0,1,0,2115.38461538
171,35849845.0,385000.0,126,3.0,6,40.4701931,-3.687673,1,1,1,1,0,0,1,0,0, Tetu\xe1n , Ventilla-Almenara ,0,0,1,0,3055.55555556
174,35335967.0,630000.0,183,4.0,2,40.4344748,-3.6982086,0,1,1,1,0,0,1,0,0, Chamber\xed , Almagro ,0,0,1,0,3442.62295082
175,35749836.0,95000.0,58,3.0,1,40.397229,-3.7705849,0,0,0,1,0,0,0,0,0, Latina , Campamento ,0,1,0,0,1637.93103448
176,31357332.0,3628000.0,421,4.0,4,40.4558496,-3.6442398,0,0,1,1,1,1,1,1,1, Hortaleza , Conde Orgaz-Piovera ,1,0,0,1,8617.57719715
177,36108826.0,840000.0,211,4.0,1,40.4255823,-3.6789685,1,0,1,1,0,0,0,0,0, Salamanca , Recoletos ,0,1,0,0,3981.04265403
178,36308372.0,395000.0,112,3.0,Mezzanine,40.4179921,-3.674409,0,0,1,1,0,0,1,0,0, Retiro , Ibiza ,1,1,0,0,3526.78571429
179,36321093.0,580000.0,160,4.0,8,40.4806875,-3.6909051,0,1,1,1,1,1,1,1,1, Fuencarral , La Paz ,0,1,0,0,3625.0
180,35515768.0,460000.0,146,5.0,3,40.4307016,-3.6660752,0,1,1,1,0,0,1,1,0, Salamanca , Fuente del Berro ,0,1,0,0,3150.68493151
181,36414691.0,145000.0,47,2.0,3,40.4591159,-3.697383,0,0,1,1,0,0,1,0,0, Tetu\xe1n , Berruguete ,0,0,1,0,3085.10638298
182,36108829.0,189000.0,53,2.0,1,40.4234545,-3.7082961,0,0,0,1,0,0,0,0,0, Centro , Malasa\xf1a-Universidad ,1,0,1,0,3566.03773585
183,35970948.0,730000.0,140,3.0,4,40.4273921,-3.7012155,1,1,1,1,0,0,0,0,0, Centro , Chueca-Justicia ,1,0,1,0,5214.28571429
184,36277506.0,415000.0,60,2.0,4,40.4312039,-3.6967667,1,0,0,1,0,0,0,0,0, Chamber\xed , Almagro ,1,0,1,0,6916.66666667
185,36033386.0,2900000.0,312,5.0,3,40.4317126,-3.6884319,0,1,1,1,0,0,0,0,0, Salamanca , Castellana ,0,1,0,0,9294.87179487
186,32393356.0,285000.0,114,3.0,3,40.4085467,-3.6620345,0,1,1,1,0,0,1,0,1, Moratalaz , Media Legua ,1,0,1,0,2500.0
187,35483071.0,74500.0,47,1.0,1,40.3980564,-3.6599061,1,1,0,1,0,0,0,0,0, Puente de Vallecas , Numancia ,0,0,1,0,1585.10638298
188,35785841.0,350000.0,99,4.0,1,40.4934868,-3.7015823,0,1,1,1,1,1,0,0,1, Fuencarral , Mirasierra ,1,1,0,0,3535.35353535
189,34875262.0,97500.0,75,2.0,3,40.3907377,-3.7546174,1,0,0,1,0,0,1,0,0, Latina , Aluche ,0,0,1,0,1300.0
190,36036268.0,175000.0,62,3.0,3,40.4655258,-3.6309107,1,1,1,1,0,0,1,0,0, Hortaleza , Canillas ,1,0,1,0,2822.58064516
191,35569883.0,420000.0,151,3.0,4,40.4206597,-3.6672893,1,1,1,1,0,0,1,1,0, Retiro , Estrella ,0,0,1,0,2781.45695364
192,35894649.0,137000.0,67,2.0,3,40.3838156,-3.7823405,1,1,1,1,0,0,0,0,0, Latina , \xc1guilas ,0,0,1,0,2044.7761194
193,35847176.0,69000.0,69,2.0,1,40.3931944,-3.7327769,0,0,0,1,0,0,0,0,0, Carabanchel , San Isidro ,0,0,1,0,1000.0
194,36191537.0,275000.0,105,3.0,1,40.4068957,-3.6324791,0,1,1,1,1,0,0,0,1, Moratalaz , Marroquina ,1,0,1,0,2619.04761905
195,35910862.0,312000.0,52,1.0,6,40.4229312,-3.7018814,0,1,1,1,0,0,1,0,0, Centro , Malasa\xf1a-Universidad ,0,1,0,0,6000.0
196,36090476.0,128000.0,100,3.0,Ground floor,40.3850741,-3.7305951,0,0,0,1,0,0,1,0,0, Carabanchel , Abrantes ,0,1,0,0,1280.0
197,35187681.0,98000.0,64,3.0,2,40.3802191,-3.7712803,0,0,0,1,0,0,1,0,0, Latina , \xc1guilas ,0,0,1,0,1531.25
198,1746663.0,85000.0,65,2.0,1,40.3700455,-3.7534399,1,0,0,1,0,0,0,0,0, Carabanchel , Buena Vista ,1,0,1,0,1307.69230769
199,35930585.0,185000.0,47,2.0,1,40.4343694,-3.6703861,0,0,1,0,0,0,0,0,0, Salamanca , Guindalera ,0,0,1,0,3936.17021277
201,35975242.0,369000.0,194,5.0,1,40.452017,-3.588953,0,0,0,1,1,0,0,0,0, Barajas , Alameda de Osuna ,0,1,0,0,1902.06185567
202,36210399.0,95000.0,65,2.0,5,40.3966483,-3.746313,0,0,1,1,0,0,0,0,0, Latina , Lucero ,0,1,0,0,1461.53846154
203,35148248.0,114000.0,18,1.0,4,40.4085246,-3.7041648,0,0,0,1,0,0,0,0,0, Centro , Lavapi\xe9s-Embajadores ,0,0,1,0,6333.33333333
204,27907080.0,248000.0,88,2.0,2,40.39069,-3.7287048,1,1,1,1,1,1,1,0,0, Carabanchel , San Isidro ,1,0,1,0,2818.18181818
205,29561074.0,145000.0,62,1.0,1,40.476107,-3.5749891,1,1,1,1,0,0,0,0,0, Barajas , Casco Hist\xf3rico de Barajas ,0,0,1,0,2338.70967742
206,36474283.0,130000.0,45,2.0,1,40.4623857,-3.6992221,0,0,0,1,0,0,0,0,0, Tetu\xe1n , Valdeacederas ,1,0,1,0,2888.88888889
207,35067412.0,520000.0,125,4.0,2,40.3896454,-3.6926561,1,1,1,1,1,1,0,1,1, Arganzuela , Legazpi ,1,0,1,0,4160.0
208,33602755.0,180000.0,85,3.0,2,40.4046378,-3.7395368,0,1,1,1,0,1,0,0,0, Latina , Puerta del \xc1ngel ,1,0,1,0,2117.64705882
209,28283604.0,790000.0,160,4.0,4,40.475373,-3.6846643,1,1,1,1,1,1,0,0,0, Chamart\xedn , Castilla ,1,0,1,0,4937.5
210,35764947.0,535000.0,135,4.0,7,40.4368023,-3.7107019,1,1,1,0,0,0,1,1,0, Chamber\xed , Gaztambide ,0,0,1,0,3962.96296296
212,30801070.0,122000.0,85,4.0,4,40.3870684,-3.7138091,1,0,0,1,0,0,1,1,0, Carabanchel , Comillas ,0,0,1,0,1435.29411765
213,30967724.0,520000.0,132,4.0,4,40.4282721,-3.6700128,0,0,1,1,0,0,1,0,1, Salamanca , Goya ,1,0,1,0,3939.39393939
214,35126819.0,850000.0,180,5.0,3,40.4229956,-3.7099423,1,1,1,1,0,0,0,0,0, Centro , Malasa\xf1a-Universidad ,0,0,1,0,4722.22222222
215,36263453.0,490000.0,128,3.0,2,40.5101622,-3.6663183,1,1,1,1,1,1,1,1,1, Fuencarral , Las Tablas ,1,0,1,0,3828.125
216,35819548.0,85000.0,65,2.0,3,40.4044567,-3.6033817,1,0,0,0,0,0,0,0,0, Vic\xe1lvaro , Casco Hist\xf3rico de Vic\xe1lvaro ,0,0,1,0,1307.69230769
217,29981029.0,1100000.0,242,4.0,2,40.42543,-3.68484,0,1,1,1,0,0,1,0,0, Salamanca , Recoletos ,0,1,0,0,4545.45454545
218,31505424.0,730000.0,171,4.0,3,40.4417293,-3.6408357,1,1,1,1,1,1,1,1,1, Ciudad Lineal , Concepci\xf3n ,0,0,1,0,4269.00584795
219,34491122.0,780000.0,135,3.0,4,40.4326312,-3.6800281,0,1,1,1,0,0,0,0,0, Salamanca , Castellana ,0,0,1,0,5777.77777778
221,1736749.0,139000.0,62,2.0,4,40.3435977,-3.7129757,1,1,0,1,0,0,0,0,0, Villaverde , San Andr\xe9s ,1,0,1,0,2241.93548387
222,34718256.0,3000000.0,551,5.0,3,40.4447215,-3.6867107,0,1,0,1,0,0,1,1,1, Chamart\xedn , El Viso ,1,1,0,0,5444.646098
223,36273084.0,67500.0,65,3.0,4,40.3424995,-3.6874004,1,1,0,1,0,0,0,0,0, Villaverde , San Crist\xf3bal ,0,0,1,0,1038.46153846
225,35752758.0,1500000.0,240,3.0,9,40.4198874,-3.710033,1,1,1,1,0,0,1,0,0, Centro , Malasa\xf1a-Universidad ,0,0,1,0,6250.0
226,33257573.0,190000.0,80,2.0,4,40.4375072,-3.6425537,1,1,1,0,0,0,0,0,0, Ciudad Lineal , Quintana ,0,0,1,0,2375.0
227,35328876.0,205000.0,70,2.0,1,40.4466184,-3.6735791,0,1,0,0,0,0,0,0,0, Chamart\xedn , Ciudad Jard\xedn ,0,0,1,0,2928.57142857
228,35785871.0,125000.0,68,3.0,1,40.4075595,-3.7389869,1,1,0,1,0,0,1,0,0, Latina , Puerta del \xc1ngel ,0,0,1,0,1838.23529412
230,34241990.0,95000.0,70,3.0,Ground floor,40.4257292,-3.6406907,0,0,0,1,0,0,0,0,0, Ciudad Lineal , Pueblo Nuevo ,0,0,1,0,1357.14285714
231,33676973.0,1500000.0,205,3.0,1,40.4118272,-3.6916345,0,0,1,1,0,0,1,0,0, Retiro , Jer\xf3nimos ,0,1,0,0,7317.07317073
232,31375406.0,449000.0,150,4.0,1,40.4755337,-3.6674312,0,1,1,1,1,1,1,0,1, Ciudad Lineal , Costillares ,1,0,1,0,2993.33333333
233,35653373.0,459999.0,230,5.0,5,40.4678453,-3.7271783,0,1,1,1,1,0,1,1,0, Moncloa , Ciudad Universitaria ,0,1,0,0,1999.99565217
234,33097473.0,240000.0,93,2.0,8,40.3625068,-3.5890227,1,1,1,1,1,1,0,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,1,0,1,0,2580.64516129
235,32845052.0,800000.0,191,4.0,2,40.462612,-3.6845585,1,1,1,1,0,0,1,0,1, Chamart\xedn , Nueva Espa\xf1a ,0,1,0,0,4188.48167539
236,35820585.0,124900.0,79,3.0,2,40.3810784,-3.7269996,1,0,1,1,1,0,1,0,0, Carabanchel , Abrantes ,1,1,0,0,1581.01265823
237,36211353.0,642500.0,172,3.0,5,40.4121398,-3.6703811,0,1,1,1,0,0,1,1,1, Retiro , Ni\xf1o Jes\xfas ,0,0,1,0,3735.46511628
238,34080763.0,650000.0,180,4.0,2,40.4929575,-3.6998986,1,1,1,1,1,1,0,1,1, Fuencarral , Mirasierra ,1,0,1,0,3611.11111111
239,33500249.0,893554.0,122,3.0,1,40.4133057,-3.7000334,1,0,1,1,0,0,0,1,0, Centro , Huertas-Cortes ,0,0,1,0,7324.21311475
241,36320266.0,220000.0,40,2.0,Ground floor,40.4364082,-3.7112264,1,0,1,0,0,0,0,0,1, Chamber\xed , Arapiles ,0,0,1,0,5500.0
242,35403107.0,420000.0,80,2.0,4,40.423874,-3.6811533,0,1,1,1,0,0,0,0,0, Salamanca , Recoletos ,0,0,1,0,5250.0
243,34995757.0,350000.0,108,3.0,3,40.4105884,-3.630486,0,1,1,1,1,0,0,0,1, Moratalaz , Marroquina ,1,0,1,0,3240.74074074
244,34984551.0,1075000.0,161,3.0,3,40.4276719,-3.6888412,0,0,1,1,0,0,0,0,1, Chamber\xed , Almagro ,0,0,1,0,6677.01863354
245,35036607.0,175000.0,81,3.0,1,40.3857313,-3.710184,1,1,0,0,0,0,1,0,0, Usera , Moscard\xf3 ,1,0,1,0,2160.49382716
246,36050371.0,77000.0,50,2.0,1,40.3809582,-3.7157061,0,0,0,1,0,0,0,0,0, Usera , Zof\xedo ,1,0,1,0,1540.0
247,32686070.0,3995000.0,677,6.0,3,40.4343136,-3.6896398,1,1,1,1,0,0,1,1,1, Chamber\xed , Almagro ,0,0,1,0,5901.03397341
248,33177116.0,350000.0,124,4.0,5,40.4785642,-3.715335,0,1,1,1,1,0,0,1,1, Fuencarral , Pe\xf1agrande ,0,0,1,0,2822.58064516
249,32696082.0,1650000.0,242,3.0,6,40.4144412,-3.6879302,0,1,1,1,1,0,0,1,0, Retiro , Jer\xf3nimos ,0,0,1,0,6818.18181818
250,36196210.0,110000.0,85,3.0,2,40.43186,-3.61647,0,1,1,1,0,0,1,0,0, San Blas , Hell\xedn ,0,0,1,0,1294.11764706
251,1647646.0,275000.0,158,3.0,4,40.3560417,-3.681686,1,1,1,1,1,1,1,1,1, Villaverde , Butarque ,1,0,1,0,1740.50632911
252,35551802.0,895000.0,250,5.0,10,40.4595762,-3.6928152,1,1,1,1,0,0,1,0,1, Tetu\xe1n , Cuzco-Castillejos ,1,1,0,0,3580.0
253,36116745.0,315000.0,90,3.0,2,40.4006499,-3.70385,0,1,1,1,0,0,1,0,1, Arganzuela , Acacias ,1,0,1,0,3500.0
254,35450015.0,645000.0,100,4.0,5,40.5051166,-3.7007485,1,1,1,1,1,1,1,1,1, Fuencarral , Montecarmelo ,0,0,1,0,6450.0
256,36005008.0,130000.0,80,3.0,3,40.3880537,-3.7016719,1,0,0,1,0,0,0,0,0, Usera , Moscard\xf3 ,1,0,1,0,1625.0
257,1914077.0,280000.0,75,1.0,4,40.4127797,-3.7016493,1,0,0,1,0,0,0,0,0, Centro , Lavapi\xe9s-Embajadores ,1,0,1,0,3733.33333333
258,35331037.0,149000.0,48,1.0,1,40.4423276,-3.6734175,1,1,1,0,0,0,0,0,0, Chamart\xedn , Prosperidad ,1,0,1,0,3104.16666667
259,36502821.0,80000.0,45,1.0,Ground floor,40.4585903,-3.7099089,0,0,0,1,0,0,0,0,0, Tetu\xe1n , Berruguete ,0,0,1,0,1777.77777778
260,35788082.0,390000.0,130,3.0,2,40.4823955,-3.6947264,0,1,1,1,1,1,1,0,1, Fuencarral , La Paz ,0,0,1,0,3000.0
261,35514587.0,675000.0,220,4.0,2,40.4238714,-3.6938772,0,0,0,1,0,0,1,1,0, Centro , Chueca-Justicia ,0,0,1,0,3068.18181818
262,32394291.0,168000.0,86,4.0,1,40.4306588,-3.6466372,0,0,0,1,0,0,1,0,0, Ciudad Lineal , Ventas ,1,0,1,0,1953.48837209
263,36005138.0,569000.0,132,3.0,2,40.4234192,-3.7011194,0,1,1,1,0,0,0,0,0, Centro , Chueca-Justicia ,0,1,0,0,4310.60606061
264,29726968.0,690000.0,210,4.0,2,40.4493624,-3.6987916,0,1,1,1,0,0,1,1,1, Tetu\xe1n , Cuatro Caminos ,0,1,0,0,3285.71428571
265,35610085.0,480000.0,150,4.0,10,40.4443545,-3.649972,0,1,1,1,1,0,1,0,0, Ciudad Lineal , San Pascual ,1,0,1,0,3200.0
266,35445220.0,390000.0,122,5.0,3,40.3938829,-3.6941509,0,0,1,1,0,0,0,0,0, Arganzuela , Delicias ,1,1,0,0,3196.72131148
267,34243366.0,169000.0,130,4.0,10,40.3742207,-3.7111848,0,1,1,1,0,0,1,0,0, Usera , Orcasitas ,0,0,1,0,1300.0
268,35692994.0,800000.0,145,3.0,2,40.4265899,-3.6722076,1,1,1,1,0,0,0,1,1, Salamanca , Goya ,1,0,1,0,5517.24137931
269,35586760.0,262000.0,82,2.0,2,40.4472091,-3.6734628,0,1,1,0,0,0,0,0,0, Chamart\xedn , Ciudad Jard\xedn ,0,0,1,0,3195.12195122
271,35235001.0,220000.0,105,3.0,1,40.3662673,-3.7092035,1,1,1,1,1,1,0,1,1, Usera , Orcasitas ,1,0,1,0,2095.23809524
272,30405594.0,192594.0,98,3.0,2,40.3543292,-3.7051877,0,0,1,1,1,1,0,1,1, Villaverde , Los \xc1ngeles ,1,0,1,0,1965.24489796
274,32374946.0,650000.0,270,5.0,1,40.4376649,-3.6777292,0,0,1,1,0,0,1,1,1, Salamanca , Lista ,0,1,0,0,2407.40740741
275,35992113.0,750000.0,152,3.0,4,40.4187383,-3.7027761,0,1,1,1,0,0,0,0,0, Centro , Chueca-Justicia ,0,0,1,0,4934.21052632
276,35690249.0,300000.0,58,1.0,Ground floor,40.4292867,-3.6951614,0,0,1,0,0,0,0,0,0, Chamber\xed , Almagro ,0,0,1,0,5172.4137931
277,35407376.0,99000.0,60,3.0,2,40.4042047,-3.7571061,0,0,0,0,0,0,0,0,0, Latina , Lucero ,1,0,0,0,1650.0
278,34495711.0,910000.0,211,5.0,5,40.4310976,-3.6957168,0,0,1,1,0,0,1,1,1, Chamber\xed , Trafalgar ,0,1,0,0,4312.79620853
279,36451176.0,149000.0,39,2.0,Ground floor,40.45394,-3.7019049,1,1,0,0,0,0,1,0,0, Tetu\xe1n , Cuatro Caminos ,0,0,1,0,3820.51282051
280,35705768.0,2400000.0,290,3.0,4,40.4239574,-3.6925667,1,1,1,1,0,0,0,0,1, Salamanca , Recoletos ,0,0,1,0,8275.86206897
281,33840678.0,1200000.0,321,4.0,1,40.4697771,-3.7342347,1,1,0,1,1,1,1,1,1, Moncloa , Ciudad Universitaria ,0,0,1,0,3738.31775701
282,31955616.0,280000.0,73,1.0,Ground floor,40.4913361,-3.662102,1,1,1,1,1,1,1,1,1, Hortaleza , Sanchinarro ,0,0,1,0,3835.61643836
283,1766600.0,155000.0,70,2.0,3,40.3811015,-3.6097495,1,0,0,1,0,0,1,0,0, Villa de Vallecas , Santa Eugenia ,1,0,1,0,2214.28571429
284,35874242.0,247000.0,90,3.0,1,40.4057931,-3.6372521,0,1,1,1,1,0,0,1,0, Moratalaz , Marroquina ,0,0,1,0,2744.44444444
285,35690244.0,200000.0,72,3.0,2,40.4434867,-3.6723623,0,0,0,1,0,0,0,0,0, Chamart\xedn , Prosperidad ,0,1,0,0,2777.77777778
286,35968210.0,298000.0,76,2.0,1,40.4082538,-3.7090737,1,1,1,1,0,0,1,0,0, Centro , Lavapi\xe9s-Embajadores ,0,0,1,0,3921.05263158
287,36273629.0,245000.0,111,3.0,Ground floor,40.4162702,-3.6722854,0,0,1,1,0,0,0,0,0, Retiro , Ibiza ,0,1,0,0,2207.20720721
288,33798187.0,600000.0,207,5.0,2,40.4711113,-3.6895728,0,0,1,1,0,0,1,1,1, Chamart\xedn , Castilla ,0,1,0,0,2898.55072464
289,36026464.0,138000.0,42,1.0,Ground floor,40.467274,-3.6396494,1,1,1,1,0,0,0,0,0, Hortaleza , Canillas ,1,0,1,0,3285.71428571
290,35511941.0,207000.0,80,2.0,4,40.375805,-3.6100748,1,1,1,1,1,1,0,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,1,0,1,0,2587.5
291,35800488.0,550000.0,124,2.0,1,40.4593738,-3.626328,1,0,0,0,0,1,0,1,1, Hortaleza , Conde Orgaz-Piovera ,0,0,1,0,4435.48387097
292,33290761.0,950000.0,314,5.0,5,40.4556529,-3.6795672,1,1,1,1,0,0,0,1,0, Chamart\xedn , Bernab\xe9u-Hispanoam\xe9rica ,0,0,1,0,3025.47770701
293,34892291.0,1250000.0,184,4.0,3,40.427784,-3.691661,0,1,1,1,0,0,0,0,1, Chamber\xed , Almagro ,0,0,1,0,6793.47826087
294,33397829.0,555000.0,160,3.0,8,40.4435275,-3.6560902,0,1,1,1,1,1,1,1,1, Ciudad Lineal , San Pascual ,1,1,0,0,3468.75
295,35900345.0,320000.0,118,3.0,3,40.390712,-3.7366185,0,1,1,0,0,1,1,1,1, Carabanchel , Vista Alegre ,0,0,1,0,2711.86440678
296,35819152.0,780000.0,195,2.0,5,40.4287274,-3.6729687,0,1,1,1,0,0,1,0,0, Salamanca , Lista ,0,1,0,0,4000.0
298,36124208.0,400000.0,201,4.0,Ground floor,40.3850066,-3.6954878,0,0,1,1,0,1,0,0,0, Usera , Almendrales ,1,0,0,1,1990.04975124
299,36055781.0,190000.0,40,1.0,1,40.4282799,-3.7085991,0,0,1,0,0,0,0,0,0, Centro , Malasa\xf1a-Universidad ,1,0,1,0,4750.0
300,35000722.0,700000.0,230,4.0,7,40.4428791,-3.6655123,0,1,1,1,0,0,0,0,0, Salamanca , Guindalera ,0,0,1,0,3043.47826087
301,35669128.0,165418.0,73,2.0,Ground floor,40.4072532,-3.7023531,0,0,1,0,0,0,0,0,0, Centro , Lavapi\xe9s-Embajadores ,0,1,0,0,2266.0
302,34382205.0,189000.0,29,1.0,6,40.4148467,-3.7052212,1,0,1,1,0,0,0,0,0, Centro , Sol ,0,0,1,0,6517.24137931
303,30577767.0,900000.0,193,3.0,1,40.4119508,-3.691529,0,0,1,1,0,0,0,0,0, Retiro , Jer\xf3nimos ,0,1,0,0,4663.21243523
304,36309393.0,304000.0,136,3.0,2,40.448665,-3.6104573,0,1,1,1,0,0,1,1,0, San Blas , Canillejas ,0,0,1,0,2235.29411765
305,36124203.0,301000.0,124,3.0,Ground floor,40.3850066,-3.6954878,0,0,1,1,0,1,0,0,0, Usera , Almendrales ,1,0,0,1,2427.41935484
306,35996769.0,550000.0,98,3.0,3,40.446674,-3.6673202,1,1,1,1,1,0,0,1,1, Chamart\xedn , Ciudad Jard\xedn ,0,0,1,0,5612.24489796
307,35939481.0,155000.0,55,2.0,2,40.3950835,-3.7132131,0,1,0,0,0,0,0,0,0, Carabanchel , Comillas ,0,0,1,0,2818.18181818
308,36136719.0,94900.0,82,3.0,3,40.442707,-3.6113764,0,1,0,0,0,0,1,0,0, San Blas , Canillejas ,0,0,0,0,1157.31707317
309,35214206.0,525000.0,133,3.0,Ground floor,40.4299096,-3.6612603,0,1,1,1,0,0,0,0,0, Salamanca , Fuente del Berro ,0,0,1,0,3947.36842105
310,36069068.0,1450000.0,200,4.0,2,40.4417161,-3.6844809,1,1,1,1,1,1,0,1,1, Chamart\xedn , El Viso ,0,0,1,0,7250.0
311,35908477.0,145000.0,113,2.0,Ground floor,40.4029107,-3.5526684,0,0,1,1,1,1,1,1,1, Vic\xe1lvaro , El Ca\xf1averal - Los Berrocales ,1,0,0,1,1283.18584071
312,35304484.0,2400000.0,360,4.0,2,40.4276884,-3.6782145,1,1,1,1,0,0,1,1,0, Salamanca , Goya ,0,0,1,0,6666.66666667
313,35821532.0,415000.0,107,3.0,1,40.4210499,-3.7203538,1,1,1,1,1,0,0,0,1, Moncloa , Casa de Campo ,0,0,1,0,3878.5046729
314,36136710.0,96000.0,135,4.0,7,40.3736157,-3.6674402,0,0,1,0,0,0,0,0,0, Puente de Vallecas , Entrev\xedas ,0,0,0,0,711.111111111
318,36139002.0,95000.0,75,3.0,Mezzanine,40.3538152,-3.6911948,1,1,1,1,0,0,1,1,0, Villaverde , Los Rosales ,1,0,1,0,1266.66666667
320,35909702.0,169000.0,90,3.0,3,40.3752401,-3.7474959,0,1,0,1,0,0,0,0,0, Carabanchel , Puerta Bonita ,0,0,1,0,1877.77777778
321,34430271.0,345000.0,106,3.0,1,40.4634248,-3.5938963,0,1,1,1,1,1,0,1,1, Barajas , Campo de las Naciones-Corralejos ,0,0,1,0,3254.71698113
322,35691016.0,1910000.0,271,5.0,1,40.4220667,-3.6790477,1,1,1,1,0,0,1,1,0, Salamanca , Recoletos ,0,0,1,0,7047.9704797
323,32029046.0,645000.0,203,5.0,2,40.4132384,-3.7131816,0,0,1,1,0,0,0,1,0, Centro , Palacio ,0,1,0,0,3177.33990148
324,36046934.0,2850000.0,452,5.0,4,40.41488,-3.69228,1,0,1,1,1,0,0,1,1, Retiro , Jer\xf3nimos ,0,0,1,0,6305.30973451
325,35229406.0,398000.0,105,2.0,5,40.4276328,-3.6768943,0,1,1,1,0,0,0,0,0, Salamanca , Goya ,0,1,0,0,3790.47619048
327,35494661.0,490000.0,123,3.0,7,40.4306582,-3.6686038,0,1,1,1,0,0,1,0,0, Salamanca , Fuente del Berro ,0,0,1,0,3983.7398374
328,36126937.0,125000.0,55,2.0,3,40.3886375,-3.7275354,0,0,1,1,0,0,1,0,0, Carabanchel , Puerta Bonita ,0,1,0,0,2272.72727273
329,32237102.0,3500000.0,557,5.0,2,40.4192009,-3.6970883,0,0,0,0,0,0,0,0,0, Centro , Chueca-Justicia ,0,0,1,0,6283.66247756
330,1676473.0,225000.0,59,1.0,3,40.4616106,-3.696899,1,1,1,1,0,0,1,0,0, Tetu\xe1n , Cuzco-Castillejos ,1,0,1,0,3813.55932203
331,35642636.0,170000.0,50,2.0,Ground floor,40.4020302,-3.7151561,0,0,1,0,0,0,0,0,0, Arganzuela , Imperial ,1,0,1,0,3400.0
332,36128788.0,139000.0,70,3.0,1,40.4756885,-3.6617106,0,1,0,1,0,0,0,1,0, Hortaleza , Ap\xf3stol Santiago ,1,0,1,0,1985.71428571
333,33063159.0,2400000.0,379,5.0,5,40.4275434,-3.7188039,0,0,1,1,0,0,1,1,1, Moncloa , Arg\xfcelles ,0,1,0,0,6332.45382586
334,31231737.0,880000.0,240,4.0,1,40.4632834,-3.6639727,0,1,1,1,1,1,1,1,1, Ciudad Lineal , Atalaya ,0,0,1,0,3666.66666667
335,35707725.0,205000.0,110,3.0,Ground floor,40.4388323,-3.6512347,1,1,1,1,1,0,0,1,0, Ciudad Lineal , Concepci\xf3n ,0,0,1,0,1863.63636364
336,31170197.0,185000.0,80,2.0,10,40.3737213,-3.6261233,0,1,1,1,0,0,1,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,1,0,1,0,2312.5
338,30794931.0,319000.0,103,3.0,1,40.4030733,-3.7034927,1,1,1,0,0,0,1,0,0, Arganzuela , Acacias ,0,1,0,0,3097.08737864
339,31267753.0,140000.0,92,2.0,2,40.3857923,-3.7339954,1,1,0,1,0,0,1,1,0, Carabanchel , Puerta Bonita ,1,0,1,0,1521.73913043
341,36375080.0,258000.0,80,2.0,2,40.4700138,-3.6944535,0,1,1,1,0,0,1,0,1, Tetu\xe1n , Ventilla-Almenara ,1,0,1,0,3225.0
342,33255633.0,730000.0,220,4.0,1,40.4441791,-3.6654123,1,1,1,1,0,0,0,1,1, Salamanca , Guindalera ,0,0,1,0,3318.18181818
343,35267770.0,450000.0,237,5.0,1,40.4700134,-3.7287785,0,1,1,1,1,1,1,0,1, Moncloa , Ciudad Universitaria ,1,1,0,0,1898.73417722
344,35473443.0,235000.0,71,2.0,1,40.3875675,-3.6931209,0,0,1,1,1,0,1,0,0, Arganzuela , Legazpi ,0,0,1,0,3309.85915493
345,32099173.0,248000.0,55,1.0,Ground floor,40.4152246,-3.6747229,1,1,1,1,1,1,0,0,0, Retiro , Ni\xf1o Jes\xfas ,1,0,1,0,4509.09090909
346,32773661.0,810000.0,151,5.0,5,40.4420948,-3.678399,0,1,1,1,0,0,1,0,0, Chamart\xedn , Ciudad Jard\xedn ,1,0,1,0,5364.2384106
347,34238676.0,480000.0,189,4.0,3,40.4398405,-3.6615299,0,0,1,1,0,0,0,0,0, Salamanca , Guindalera ,1,0,1,0,2539.68253968
348,36324729.0,1095000.0,217,4.0,2,40.4380242,-3.6941037,0,1,1,1,0,0,0,0,0, Chamber\xed , Nuevos Ministerios-R\xedos Rosas ,0,1,0,0,5046.08294931
349,35738046.0,89000.0,77,3.0,4,40.3419864,-3.7128048,0,0,0,1,0,0,0,0,1, Villaverde , San Andr\xe9s ,0,1,0,0,1155.84415584
